	chem_id	external_id	relationship_type	priority	database
2	100009198	CHEBI:57613	hook_node	1	CHEBI
0	100009204	CHEBI:72823	is_a	7	CHEBI
1	100009204	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009204	CHEBI:57613	hook_node	1	CHEBI
0	100009205	CHEBI:72823	is_a	7	CHEBI
1	100009205	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009205	CHEBI:57613	hook_node	1	CHEBI
0	100009206	CHEBI:72823	is_a	7	CHEBI
1	100009206	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009206	CHEBI:57613	hook_node	1	CHEBI
0	100009209	CHEBI:72823	is_a	7	CHEBI
1	100009209	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009209	CHEBI:57613	hook_node	1	CHEBI
0	100009214	CHEBI:72823	is_a	7	CHEBI
1	100009214	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009214	CHEBI:57613	hook_node	1	CHEBI
0	100009215	CHEBI:72823	is_a	7	CHEBI
1	100009215	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009215	CHEBI:57613	hook_node	1	CHEBI
0	100009217	CHEBI:72823	is_a	7	CHEBI
1	100009217	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009217	CHEBI:57613	hook_node	1	CHEBI
0	100009218	CHEBI:72823	is_a	7	CHEBI
1	100009218	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009218	CHEBI:57613	hook_node	1	CHEBI
0	100009219	CHEBI:72823	is_a	7	CHEBI
1	100009219	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009219	CHEBI:57613	hook_node	1	CHEBI
0	100009220	CHEBI:72823	is_a	7	CHEBI
1	100009220	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009220	CHEBI:57613	hook_node	1	CHEBI
0	100009222	CHEBI:72823	is_a	7	CHEBI
1	100009222	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009222	CHEBI:57613	hook_node	1	CHEBI
0	100009223	CHEBI:72823	is_a	7	CHEBI
1	100009223	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009223	CHEBI:57613	hook_node	1	CHEBI
0	100009225	CHEBI:72823	is_a	7	CHEBI
1	100009225	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009225	CHEBI:57613	hook_node	1	CHEBI
0	100009340	CHEBI:64613	alt_id	3	CHEBI
1	100009340	CHEBI:59796	alt_id	3	CHEBI
2	100009340	CHEBI:35284	is_a	7	CHEBI
3	100009340	CHEBI:64482	is_a	7	CHEBI
4	100009340	CHEBI:36313	is_a	7	CHEBI
5	100009340	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009340	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009340	CHEBI:57643	hook_node	1	CHEBI
0	100009343	CHEBI:64613	alt_id	3	CHEBI
1	100009343	CHEBI:59796	alt_id	3	CHEBI
2	100009343	CHEBI:35284	is_a	7	CHEBI
3	100009343	CHEBI:64482	is_a	7	CHEBI
4	100009343	CHEBI:36313	is_a	7	CHEBI
5	100009343	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009343	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009343	CHEBI:57643	hook_node	1	CHEBI
0	100009344	CHEBI:64613	alt_id	3	CHEBI
1	100009344	CHEBI:59796	alt_id	3	CHEBI
2	100009344	CHEBI:35284	is_a	7	CHEBI
3	100009344	CHEBI:64482	is_a	7	CHEBI
4	100009344	CHEBI:36313	is_a	7	CHEBI
5	100009344	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009344	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009344	CHEBI:57643	hook_node	1	CHEBI
0	100009345	CHEBI:64613	alt_id	3	CHEBI
1	100009345	CHEBI:59796	alt_id	3	CHEBI
2	100009345	CHEBI:35284	is_a	7	CHEBI
3	100009345	CHEBI:64482	is_a	7	CHEBI
4	100009345	CHEBI:36313	is_a	7	CHEBI
5	100009345	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009345	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009345	CHEBI:57643	hook_node	1	CHEBI
0	100009348	CHEBI:64613	alt_id	3	CHEBI
1	100009348	CHEBI:59796	alt_id	3	CHEBI
2	100009348	CHEBI:35284	is_a	7	CHEBI
3	100009348	CHEBI:64482	is_a	7	CHEBI
4	100009348	CHEBI:36313	is_a	7	CHEBI
5	100009348	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009348	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009348	CHEBI:57643	hook_node	1	CHEBI
0	100009350	CHEBI:64613	alt_id	3	CHEBI
1	100009350	CHEBI:59796	alt_id	3	CHEBI
2	100009350	CHEBI:35284	is_a	7	CHEBI
3	100009350	CHEBI:64482	is_a	7	CHEBI
4	100009350	CHEBI:36313	is_a	7	CHEBI
5	100009350	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009350	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009350	CHEBI:57643	hook_node	1	CHEBI
0	100009351	CHEBI:64613	alt_id	3	CHEBI
1	100009351	CHEBI:59796	alt_id	3	CHEBI
2	100009351	CHEBI:35284	is_a	7	CHEBI
3	100009351	CHEBI:64482	is_a	7	CHEBI
4	100009351	CHEBI:36313	is_a	7	CHEBI
5	100009351	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009351	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009351	CHEBI:57643	hook_node	1	CHEBI
0	100009352	CHEBI:72823	is_a	7	CHEBI
1	100009352	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009352	CHEBI:57613	hook_node	1	CHEBI
0	100009357	CHEBI:72823	is_a	7	CHEBI
1	100009357	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009357	CHEBI:57613	hook_node	1	CHEBI
0	100009358	CHEBI:72823	is_a	7	CHEBI
1	100009358	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009358	CHEBI:57613	hook_node	1	CHEBI
0	100009359	CHEBI:72823	is_a	7	CHEBI
1	100009359	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009359	CHEBI:57613	hook_node	1	CHEBI
0	100009360	CHEBI:64613	alt_id	3	CHEBI
1	100009360	CHEBI:59796	alt_id	3	CHEBI
2	100009360	CHEBI:35284	is_a	7	CHEBI
3	100009360	CHEBI:64482	is_a	7	CHEBI
4	100009360	CHEBI:36313	is_a	7	CHEBI
5	100009360	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009360	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009360	CHEBI:57643	hook_node	1	CHEBI
0	100009361	CHEBI:64613	alt_id	3	CHEBI
1	100009361	CHEBI:59796	alt_id	3	CHEBI
2	100009361	CHEBI:35284	is_a	7	CHEBI
3	100009361	CHEBI:64482	is_a	7	CHEBI
4	100009361	CHEBI:36313	is_a	7	CHEBI
5	100009361	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009361	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009361	CHEBI:57643	hook_node	1	CHEBI
0	100009369	CHEBI:64613	alt_id	3	CHEBI
1	100009369	CHEBI:59796	alt_id	3	CHEBI
2	100009369	CHEBI:35284	is_a	7	CHEBI
3	100009369	CHEBI:64482	is_a	7	CHEBI
4	100009369	CHEBI:36313	is_a	7	CHEBI
5	100009369	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009369	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009369	CHEBI:57643	hook_node	1	CHEBI
0	100009370	CHEBI:72823	is_a	7	CHEBI
1	100009370	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009370	CHEBI:57613	hook_node	1	CHEBI
0	100009371	CHEBI:64613	alt_id	3	CHEBI
1	100009371	CHEBI:59796	alt_id	3	CHEBI
2	100009371	CHEBI:35284	is_a	7	CHEBI
3	100009371	CHEBI:64482	is_a	7	CHEBI
4	100009371	CHEBI:36313	is_a	7	CHEBI
5	100009371	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009371	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009371	CHEBI:57643	hook_node	1	CHEBI
0	100009372	CHEBI:64613	alt_id	3	CHEBI
1	100009372	CHEBI:59796	alt_id	3	CHEBI
2	100009372	CHEBI:35284	is_a	7	CHEBI
3	100009372	CHEBI:64482	is_a	7	CHEBI
4	100009372	CHEBI:36313	is_a	7	CHEBI
5	100009372	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009372	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009372	CHEBI:57643	hook_node	1	CHEBI
0	100009375	CHEBI:64613	alt_id	3	CHEBI
1	100009375	CHEBI:59796	alt_id	3	CHEBI
2	100009375	CHEBI:35284	is_a	7	CHEBI
3	100009375	CHEBI:64482	is_a	7	CHEBI
4	100009375	CHEBI:36313	is_a	7	CHEBI
5	100009375	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009375	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009375	CHEBI:57643	hook_node	1	CHEBI
0	100009376	CHEBI:72823	is_a	7	CHEBI
1	100009376	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009376	CHEBI:57613	hook_node	1	CHEBI
0	100009378	CHEBI:72823	is_a	7	CHEBI
1	100009378	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009378	CHEBI:57613	hook_node	1	CHEBI
0	100009380	CHEBI:72823	is_a	7	CHEBI
1	100009380	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009380	CHEBI:57613	hook_node	1	CHEBI
0	100009388	CHEBI:72823	is_a	7	CHEBI
1	100009388	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009388	CHEBI:57613	hook_node	1	CHEBI
0	100009389	CHEBI:43750	alt_id	3	CHEBI
1	100009389	CHEBI:46761	is_a	7	CHEBI
2	100009389	CHEBI:32866	has_part	13	CHEBI
3	100009389	CHEBI:35457	has_role	10	CHEBI
4	100009389	CHEBI:29967	has_part	13	CHEBI
5	100009389	PDBeChem:LPR	external_id	4	PDBECHEM
6	100009389	Beilstein:4276619	external_id	4	BEILSTEIN
7	100009389	CAS:76547-98-3	external_id	4	CAS
8	100009389	Wikipedia:Lisinopril	external_id	4	WIKIPEDIA
9	100009389	DrugBank:DB00722	external_id	4	DRUGBANK
10	100009389	LINCS:LSM-5756	external_id	4	LINCS
11	100009389	DrugCentral:1587	external_id	4	DRUGCENTRAL
12	100009389	CHEBI:43755	true_node	0	CHEBI
0	100009397	CHEBI:64613	alt_id	3	CHEBI
1	100009397	CHEBI:59796	alt_id	3	CHEBI
2	100009397	CHEBI:35284	is_a	7	CHEBI
3	100009397	CHEBI:64482	is_a	7	CHEBI
4	100009397	CHEBI:36313	is_a	7	CHEBI
5	100009397	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009397	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009397	CHEBI:57643	hook_node	1	CHEBI
0	100009398	CHEBI:72823	is_a	7	CHEBI
1	100009398	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009398	CHEBI:57613	hook_node	1	CHEBI
0	100009399	CHEBI:72823	is_a	7	CHEBI
1	100009399	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100009399	CHEBI:57613	hook_node	1	CHEBI
0	100009405	CHEBI:64613	alt_id	3	CHEBI
1	100009405	CHEBI:59796	alt_id	3	CHEBI
2	100009405	CHEBI:35284	is_a	7	CHEBI
3	100009405	CHEBI:64482	is_a	7	CHEBI
4	100009405	CHEBI:36313	is_a	7	CHEBI
5	100009405	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100009405	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100009405	CHEBI:57643	hook_node	1	CHEBI
0	100009413	CHEBI:61666	is_a	7	CHEBI
1	100009413	CHEBI:46171	is_conjugate_base_of	11	CHEBI
2	100009413	CHEBI:63815	true_node	0	CHEBI
0	100010839	CHEBI:72823	is_a	7	CHEBI
1	100010839	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100010839	CHEBI:57613	hook_node	1	CHEBI
0	100010949	CHEBI:495	alt_id	3	CHEBI
1	100010949	CHEBI:13582	alt_id	3	CHEBI
2	100010949	CHEBI:11150	alt_id	3	CHEBI
3	100010949	CHEBI:49172	is_a	7	CHEBI
4	100010949	KEGG:C00641	external_id	4	KEGG
5	100010949	LIPIDMAPS:LMGL02010000	external_id	4	LIPIDMAPS
6	100010949	CHEBI:17815	true_node	0	CHEBI
0	100010951	CHEBI:62643	is_a	7	CHEBI
1	100010951	CHEBI:78231	is_a	7	CHEBI
2	100010951	CHEBI:143813	is_a	7	CHEBI
3	100010951	CHEBI:147334	is_a	7	CHEBI
4	100010951	CHEBI:16749	is_conjugate_base_of	11	CHEBI
5	100010951	CHEBI:77746	has_role	10	CHEBI
6	100010951	CHEBI:57880	hook_node	1	CHEBI
0	100010952	CHEBI:62643	is_a	7	CHEBI
1	100010952	CHEBI:78231	is_a	7	CHEBI
2	100010952	CHEBI:143813	is_a	7	CHEBI
3	100010952	CHEBI:147334	is_a	7	CHEBI
4	100010952	CHEBI:16749	is_conjugate_base_of	11	CHEBI
5	100010952	CHEBI:77746	has_role	10	CHEBI
6	100010952	CHEBI:57880	hook_node	1	CHEBI
0	100010953	CHEBI:62643	is_a	7	CHEBI
1	100010953	CHEBI:78231	is_a	7	CHEBI
2	100010953	CHEBI:143813	is_a	7	CHEBI
3	100010953	CHEBI:147334	is_a	7	CHEBI
4	100010953	CHEBI:16749	is_conjugate_base_of	11	CHEBI
5	100010953	CHEBI:77746	has_role	10	CHEBI
6	100010953	CHEBI:57880	hook_node	1	CHEBI
0	100010956	CHEBI:64388	alt_id	3	CHEBI
1	100010956	CHEBI:18303	is_a	7	CHEBI
2	100010956	CHEBI:17754	has_functional_parent	8	CHEBI
3	100010956	CHEBI:57262	is_conjugate_acid_of	12	CHEBI
4	100010956	KEGG:C02737	external_id	4	KEGG
5	100010956	LIPIDMAPS:LMGP03010000	external_id	4	LIPIDMAPS
6	100010956	PubMed:16341241	external_id	4	PUBMED
7	100010956	CHEBI:11750	hook_node	1	CHEBI
0	100010960	CHEBI:64613	alt_id	3	CHEBI
1	100010960	CHEBI:59796	alt_id	3	CHEBI
2	100010960	CHEBI:35284	is_a	7	CHEBI
3	100010960	CHEBI:64482	is_a	7	CHEBI
4	100010960	CHEBI:36313	is_a	7	CHEBI
5	100010960	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100010960	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100010960	CHEBI:57643	hook_node	1	CHEBI
0	100010961	CHEBI:64613	alt_id	3	CHEBI
1	100010961	CHEBI:59796	alt_id	3	CHEBI
2	100010961	CHEBI:35284	is_a	7	CHEBI
3	100010961	CHEBI:64482	is_a	7	CHEBI
4	100010961	CHEBI:36313	is_a	7	CHEBI
5	100010961	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100010961	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100010961	CHEBI:57643	hook_node	1	CHEBI
0	100010962	CHEBI:72823	is_a	7	CHEBI
1	100010962	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100010962	CHEBI:57613	hook_node	1	CHEBI
0	100010963	CHEBI:72823	is_a	7	CHEBI
1	100010963	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100010963	CHEBI:57613	hook_node	1	CHEBI
0	100010964	CHEBI:64388	alt_id	3	CHEBI
1	100010964	CHEBI:18303	is_a	7	CHEBI
2	100010964	CHEBI:17754	has_functional_parent	8	CHEBI
3	100010964	CHEBI:57262	is_conjugate_acid_of	12	CHEBI
4	100010964	KEGG:C02737	external_id	4	KEGG
5	100010964	LIPIDMAPS:LMGP03010000	external_id	4	LIPIDMAPS
6	100010964	PubMed:16341241	external_id	4	PUBMED
7	100010964	CHEBI:11750	hook_node	1	CHEBI
0	100010965	CHEBI:64613	alt_id	3	CHEBI
1	100010965	CHEBI:59796	alt_id	3	CHEBI
2	100010965	CHEBI:35284	is_a	7	CHEBI
3	100010965	CHEBI:64482	is_a	7	CHEBI
4	100010965	CHEBI:36313	is_a	7	CHEBI
5	100010965	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100010965	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100010965	CHEBI:57643	hook_node	1	CHEBI
0	100010966	CHEBI:64613	alt_id	3	CHEBI
1	100010966	CHEBI:59796	alt_id	3	CHEBI
2	100010966	CHEBI:35284	is_a	7	CHEBI
3	100010966	CHEBI:64482	is_a	7	CHEBI
4	100010966	CHEBI:36313	is_a	7	CHEBI
5	100010966	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100010966	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100010966	CHEBI:57643	hook_node	1	CHEBI
0	100010967	CHEBI:64613	alt_id	3	CHEBI
1	100010967	CHEBI:59796	alt_id	3	CHEBI
2	100010967	CHEBI:35284	is_a	7	CHEBI
3	100010967	CHEBI:64482	is_a	7	CHEBI
4	100010967	CHEBI:36313	is_a	7	CHEBI
5	100010967	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100010967	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100010967	CHEBI:57643	hook_node	1	CHEBI
0	100015583	CHEBI:64613	alt_id	3	CHEBI
1	100015583	CHEBI:59796	alt_id	3	CHEBI
2	100015583	CHEBI:35284	is_a	7	CHEBI
3	100015583	CHEBI:64482	is_a	7	CHEBI
4	100015583	CHEBI:36313	is_a	7	CHEBI
5	100015583	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100015583	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100015583	CHEBI:57643	hook_node	1	CHEBI
0	100015586	CHEBI:64613	alt_id	3	CHEBI
1	100015586	CHEBI:59796	alt_id	3	CHEBI
2	100015586	CHEBI:35284	is_a	7	CHEBI
3	100015586	CHEBI:64482	is_a	7	CHEBI
4	100015586	CHEBI:36313	is_a	7	CHEBI
5	100015586	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100015586	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100015586	CHEBI:57643	hook_node	1	CHEBI
0	100015587	CHEBI:64613	alt_id	3	CHEBI
1	100015587	CHEBI:59796	alt_id	3	CHEBI
2	100015587	CHEBI:35284	is_a	7	CHEBI
3	100015587	CHEBI:64482	is_a	7	CHEBI
4	100015587	CHEBI:36313	is_a	7	CHEBI
5	100015587	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100015587	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100015587	CHEBI:57643	hook_node	1	CHEBI
0	100015590	CHEBI:64613	alt_id	3	CHEBI
1	100015590	CHEBI:59796	alt_id	3	CHEBI
2	100015590	CHEBI:35284	is_a	7	CHEBI
3	100015590	CHEBI:64482	is_a	7	CHEBI
4	100015590	CHEBI:36313	is_a	7	CHEBI
5	100015590	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100015590	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100015590	CHEBI:57643	hook_node	1	CHEBI
0	100015592	CHEBI:72823	is_a	7	CHEBI
1	100015592	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100015592	CHEBI:57613	hook_node	1	CHEBI
0	100015593	CHEBI:72823	is_a	7	CHEBI
1	100015593	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100015593	CHEBI:57613	hook_node	1	CHEBI
0	100015594	CHEBI:72823	is_a	7	CHEBI
1	100015594	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100015594	CHEBI:57613	hook_node	1	CHEBI
0	100015595	CHEBI:72823	is_a	7	CHEBI
1	100015595	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100015595	CHEBI:57613	hook_node	1	CHEBI
0	100015596	CHEBI:72823	is_a	7	CHEBI
1	100015596	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100015596	CHEBI:57613	hook_node	1	CHEBI
0	100015599	CHEBI:62643	is_a	7	CHEBI
1	100015599	CHEBI:16337	is_conjugate_base_of	11	CHEBI
2	100015599	CHEBI:77746	has_role	10	CHEBI
3	100015599	CHEBI:57739	hook_node	1	CHEBI
0	100015604	CHEBI:72823	is_a	7	CHEBI
1	100015604	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100015604	CHEBI:57613	hook_node	1	CHEBI
0	100015605	CHEBI:64613	alt_id	3	CHEBI
1	100015605	CHEBI:59796	alt_id	3	CHEBI
2	100015605	CHEBI:35284	is_a	7	CHEBI
3	100015605	CHEBI:64482	is_a	7	CHEBI
4	100015605	CHEBI:36313	is_a	7	CHEBI
5	100015605	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100015605	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100015605	CHEBI:57643	hook_node	1	CHEBI
0	100015606	CHEBI:72823	is_a	7	CHEBI
1	100015606	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100015606	CHEBI:57613	hook_node	1	CHEBI
0	100015607	CHEBI:72823	is_a	7	CHEBI
1	100015607	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100015607	CHEBI:57613	hook_node	1	CHEBI
0	100015647	CHEBI:72823	is_a	7	CHEBI
1	100015647	CHEBI:16038	is_tautomer_of	5	CHEBI
2	100015647	CHEBI:57613	hook_node	1	CHEBI
0	100015648	CHEBI:58342	is_a	7	CHEBI
1	100015648	CHEBI:137040	is_a	7	CHEBI
2	100015648	CHEBI:15517	is_conjugate_base_of	11	CHEBI
3	100015648	CHEBI:77746	has_role	10	CHEBI
4	100015648	CHEBI:57371	true_node	0	CHEBI
0	100015649	CHEBI:57336	is_a	7	CHEBI
1	100015649	PubMed:6874697	external_id	4	PUBMED
2	100015649	CHEBI:156439	true_node	0	CHEBI
0	100015650	CHEBI:57260	is_a	7	CHEBI
1	100015650	CHEBI:15478	is_conjugate_base_of	11	CHEBI
2	100015650	CHEBI:77746	has_role	10	CHEBI
3	100015650	CHEBI:57337	true_node	0	CHEBI
0	100015658	CHEBI:62643	is_a	7	CHEBI
1	100015658	CHEBI:78231	is_a	7	CHEBI
2	100015658	CHEBI:143813	is_a	7	CHEBI
3	100015658	CHEBI:147334	is_a	7	CHEBI
4	100015658	CHEBI:16749	is_conjugate_base_of	11	CHEBI
5	100015658	CHEBI:77746	has_role	10	CHEBI
6	100015658	CHEBI:57880	hook_node	1	CHEBI
0	100015688	CHEBI:64613	alt_id	3	CHEBI
1	100015688	CHEBI:59796	alt_id	3	CHEBI
2	100015688	CHEBI:35284	is_a	7	CHEBI
3	100015688	CHEBI:64482	is_a	7	CHEBI
4	100015688	CHEBI:36313	is_a	7	CHEBI
5	100015688	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100015688	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100015688	CHEBI:57643	hook_node	1	CHEBI
0	100015689	CHEBI:64613	alt_id	3	CHEBI
1	100015689	CHEBI:59796	alt_id	3	CHEBI
2	100015689	CHEBI:35284	is_a	7	CHEBI
3	100015689	CHEBI:64482	is_a	7	CHEBI
4	100015689	CHEBI:36313	is_a	7	CHEBI
5	100015689	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100015689	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100015689	CHEBI:57643	hook_node	1	CHEBI
0	100015690	CHEBI:64613	alt_id	3	CHEBI
1	100015690	CHEBI:59796	alt_id	3	CHEBI
2	100015690	CHEBI:35284	is_a	7	CHEBI
3	100015690	CHEBI:64482	is_a	7	CHEBI
4	100015690	CHEBI:36313	is_a	7	CHEBI
5	100015690	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100015690	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100015690	CHEBI:57643	hook_node	1	CHEBI
0	100015715	CHEBI:20965	alt_id	3	CHEBI
1	100015715	CHEBI:12941	alt_id	3	CHEBI
2	100015715	CHEBI:12358	alt_id	3	CHEBI
3	100015715	CHEBI:22791	alt_id	3	CHEBI
4	100015715	CHEBI:25006	alt_id	3	CHEBI
5	100015715	CHEBI:10392	alt_id	3	CHEBI
6	100015715	CHEBI:29088	alt_id	3	CHEBI
7	100015715	CHEBI:14498	alt_id	3	CHEBI
8	100015715	CHEBI:12363	alt_id	3	CHEBI
9	100015715	CHEBI:63415	is_a	7	CHEBI
10	100015715	CHEBI:79208	is_a	7	CHEBI
11	100015715	CHEBI:77746	has_role	10	CHEBI
12	100015715	CHEBI:75771	has_role	10	CHEBI
13	100015715	CHEBI:139098	has_part	13	CHEBI
14	100015715	KEGG:C01290	external_id	4	KEGG
15	100015715	LIPIDMAPS:LMSP0501AB00	external_id	4	LIPIDMAPS
16	100015715	KEGG:G00092	external_id	4	KEGG
17	100015715	PubMed:15546874	external_id	4	PUBMED
18	100015715	PubMed:3392043	external_id	4	PUBMED
19	100015715	PubMed:14631106	external_id	4	PUBMED
20	100015715	PubMed:2960671	external_id	4	PUBMED
21	100015715	PubMed:21376640	external_id	4	PUBMED
22	100015715	PubMed:1551920	external_id	4	PUBMED
23	100015715	PubMed:10320813	external_id	4	PUBMED
24	100015715	PubMed:9593693	external_id	4	PUBMED
25	100015715	PubMed:21167756	external_id	4	PUBMED
26	100015715	PubMed:16341241	external_id	4	PUBMED
27	100015715	PubMed:15918012	external_id	4	PUBMED
28	100015715	PubMed:3759974	external_id	4	PUBMED
29	100015715	PubMed:19852959	external_id	4	PUBMED
30	100015715	PubMed:18041581	external_id	4	PUBMED
31	100015715	PubMed:19015977	external_id	4	PUBMED
32	100015715	PubMed:2026613	external_id	4	PUBMED
33	100015715	PubMed:3112159	external_id	4	PUBMED
34	100015715	PubMed:10685614	external_id	4	PUBMED
35	100015715	PubMed:17986153	external_id	4	PUBMED
36	100015715	PubMed:19721395	external_id	4	PUBMED
37	100015715	PubMed:16631151	external_id	4	PUBMED
38	100015715	PubMed:11946769	external_id	4	PUBMED
39	100015715	MetaCyc:Lactosyl-Ceramides	external_id	4	METACYC
40	100015715	PubMed:21687659	external_id	4	PUBMED
41	100015715	PubMed:20574042	external_id	4	PUBMED
42	100015715	PubMed:27242221	external_id	4	PUBMED
43	100015715	PubMed:7534889	external_id	4	PUBMED
44	100015715	PubMed:1724444	external_id	4	PUBMED
45	100015715	CHEBI:17950	true_node	0	CHEBI
0	100015734	CHEBI:12586	alt_id	3	CHEBI
1	100015734	CHEBI:52573	alt_id	3	CHEBI
2	100015734	CHEBI:82830	is_a	7	CHEBI
3	100015734	CHEBI:83273	is_a	7	CHEBI
4	100015734	CHEBI:77746	has_role	10	CHEBI
5	100015734	CHEBI:83223	is_enantiomer_of	6	CHEBI
6	100015734	CHEBI:16393	has_functional_parent	8	CHEBI
7	100015734	LIPIDMAPS:LMSP0201	external_id	4	LIPIDMAPS
8	100015734	KEGG:C00195	external_id	4	KEGG
9	100015734	PubMed:7542630	external_id	4	PUBMED
10	100015734	PubMed:1378088	external_id	4	PUBMED
11	100015734	CHEBI:52639	true_node	0	CHEBI
0	100015735	CHEBI:23074	alt_id	3	CHEBI
1	100015735	CHEBI:12487	alt_id	3	CHEBI
2	100015735	CHEBI:7242	alt_id	3	CHEBI
